timestamp clientname srvname delta delta_prec
1718471918.554493 medion ts2.univie.ac.at +0.002661 0.010801
1718471928.849681 medion ts2.univie.ac.at +0.002145 0.008305
1718471939.1484 medion ts2.univie.ac.at +0.000563 0.005794
1718471949.44761 medion ts2.univie.ac.at +0.000369 0.006589
1718471959.733688 medion ts2.univie.ac.at +0.000639 0.006136
1718471970.5715 medion ts2.univie.ac.at -0.000796 0.005770
1718471980.364945 medion ts2.univie.ac.at +0.000098 0.005729
1718471990.669674 medion ts2.univie.ac.at +0.000300 0.006483
1718472000.955623 medion ts2.univie.ac.at +0.000658 0.006923
1718472011.251113 medion ts2.univie.ac.at +0.000279 0.006591
1718472021.545897 medion ts2.univie.ac.at +0.000899 0.006515
1718472031.860724 medion ts2.univie.ac.at -0.000348 0.006247
1718472042.160401 medion ts2.univie.ac.at +0.000568 0.006394
1718472052.501872 medion ts2.univie.ac.at +0.000510 0.006658
1718472062.791792 medion ts2.univie.ac.at -0.000071 0.009558
1718472073.9598 medion ts2.univie.ac.at +0.001036 0.006839
1718472083.396181 medion ts2.univie.ac.at -0.000987 0.005626
1718472093.724998 medion ts2.univie.ac.at -0.000893 0.006195
1718472104.18056 medion ts2.univie.ac.at +0.000053 0.006498
1718472114.289156 medion ts2.univie.ac.at -0.014357 0.018610
1718472124.634194 medion ts2.univie.ac.at -0.000644 0.006661
1718472134.898352 medion ts2.univie.ac.at +0.000649 0.007633
1718472145.218763 medion ts2.univie.ac.at -0.000896 0.006071
1718472155.516761 medion ts2.univie.ac.at +0.002536 0.008282
1718472165.850733 medion ts2.univie.ac.at -0.000060 0.006135
1718472176.148504 medion ts2.univie.ac.at -0.000074 0.006784
1718472186.444258 medion ts2.univie.ac.at +0.000698 0.006563
1718472196.736662 medion ts2.univie.ac.at -0.000150 0.006612
1718472207.3901 medion ts2.univie.ac.at +0.002199 0.008102
1718472217.319355 medion ts2.univie.ac.at -0.000642 0.005509
1718472227.617818 medion ts2.univie.ac.at -0.001112 0.005888
1718472237.916952 medion ts2.univie.ac.at -0.001254 0.005565
