timestamp clientname srvname delta delta_prec
1718472037.0 Lenovo srv_addr -7.087766 0.05400
1718472048.0 Lenovo srv_addr -7.097056 0.05440
1718472058.0 Lenovo srv_addr -7.111862 0.05904
1718472068.0 Lenovo srv_addr -7.112401 0.05431
1718472078.0 Lenovo srv_addr -7.115737 0.05067
1718472088.0 Lenovo srv_addr -7.117458 0.04269
1718472098.0 Lenovo srv_addr -7.137274 0.06821
1718472108.0 Lenovo srv_addr -7.132187 0.05260
1718472119.0 Lenovo srv_addr -7.142979 0.05788
1718472129.0 Lenovo srv_addr -7.134451 0.04410
1718472139.0 Lenovo srv_addr -7.143254 0.06033
1718472149.0 Lenovo srv_addr -7.157213 0.05428
1718472159.0 Lenovo srv_addr -7.169116 0.07454
1718472169.0 Lenovo srv_addr -7.164131 0.05376
1718472179.0 Lenovo srv_addr -7.175194 0.06189
1718472190.0 Lenovo srv_addr -7.186363 0.07310
1718472200.0 Lenovo srv_addr -7.181436 0.08395
1718472209.0 Lenovo srv_addr -7.200683 0.07924
1718472220.0 Lenovo srv_addr -7.211244 0.09436
1718472230.0 Lenovo srv_addr -7.202424 0.07635
1718472240.0 Lenovo srv_addr -7.200658 0.05751
1718472250.0 Lenovo srv_addr -7.201711 0.05389
1718472260.0 Lenovo srv_addr -7.205855 0.04977
1718472270.0 Lenovo srv_addr -7.217911 0.05626
1718472280.0 Lenovo srv_addr -7.223774 0.05409
1718472291.0 Lenovo srv_addr -7.228395 0.05638
1718472301.0 Lenovo srv_addr -7.226603 0.04132
1718472311.0 Lenovo srv_addr -7.237482 0.06364
1718472321.0 Lenovo srv_addr -7.239528 0.05382
1718472331.0 Lenovo srv_addr -7.291100 0.14726
1718472341.0 Lenovo srv_addr -7.258314 0.06152
1718472352.0 Lenovo srv_addr -7.255334 0.04404
1718472362.0 Lenovo srv_addr -7.258080 0.03839
1718472372.0 Lenovo srv_addr -7.273748 0.06335
1718472382.0 Lenovo srv_addr -7.281019 0.06937
1718472392.0 Lenovo srv_addr -7.229740 0.14923
1718472402.0 Lenovo srv_addr -7.282744 0.05598
1718472413.0 Lenovo srv_addr -7.314976 0.10158
1718472423.0 Lenovo srv_addr -7.307423 0.07466
1718472433.0 Lenovo srv_addr -7.318642 0.09419
1718472443.0 Lenovo srv_addr -7.326185 0.11609
1718472453.0 Lenovo srv_addr -7.319078 0.06673
1718472463.0 Lenovo srv_addr -7.308830 0.04417
1718472474.0 Lenovo srv_addr -7.336565 0.08064
1718472484.0 Lenovo srv_addr -7.332822 0.06357
1718472494.0 Lenovo srv_addr -7.331957 0.05319
1718472504.0 Lenovo srv_addr -7.334093 0.05650
1718472514.0 Lenovo srv_addr -7.342900 0.05338
1718472524.0 Lenovo srv_addr -7.348667 0.04985
1718472535.0 Lenovo srv_addr -7.345408 0.04094
1718472545.0 Lenovo srv_addr -7.363363 0.08009
1718472555.0 Lenovo srv_addr -7.372814 0.07140
1718472565.0 Lenovo srv_addr -7.377545 0.07047
1718472575.0 Lenovo srv_addr -7.382918 0.07314
1718472585.0 Lenovo srv_addr -7.378039 0.05215
1718472595.0 Lenovo srv_addr -7.388243 0.06277
1718472606.0 Lenovo srv_addr -7.392589 0.05598
1718472616.0 Lenovo srv_addr -7.399538 0.05489
1718472626.0 Lenovo srv_addr -7.394438 0.05347
1718472636.0 Lenovo srv_addr -7.406886 0.05402
1718472646.0 Lenovo srv_addr -7.425856 0.10307
1718472656.0 Lenovo srv_addr -7.424507 0.06903
1718472667.0 Lenovo srv_addr -7.429103 0.09178
1718472677.0 Lenovo srv_addr -7.438416 0.09753
1718472687.0 Lenovo srv_addr -7.451673 0.09279
1718472697.0 Lenovo srv_addr -7.445846 0.07176
1718472707.0 Lenovo srv_addr -7.443666 0.05653
1718472717.0 Lenovo srv_addr -7.444567 0.05376
1718472728.0 Lenovo srv_addr -7.451150 0.05147
1718472738.0 Lenovo srv_addr -7.462516 0.05763
1718472748.0 Lenovo srv_addr -7.461494 0.04936
1718472758.0 Lenovo srv_addr -7.465934 0.05602
1718472768.0 Lenovo srv_addr -7.515298 0.15662
1718472778.0 Lenovo srv_addr -7.518196 0.15674
1718472789.0 Lenovo srv_addr -7.482531 0.04933
1718472799.0 Lenovo srv_addr -7.538085 0.15964
